Date,Product,Category,Region,Units,Revenue
16-12-2024 05:25,Laptop,Apparel,West,2,79113
03-07-2024 17:50,Phone,Apparel,North,1,32529
23-12-2024 03:42,Shoes,Apparel,West,13,38233
13-06-2024 11:31,Shoes,Apparel,West,15,37808
17-01-2024 13:21,Watch,Apparel,North,3,33646
20-07-2024 20:33,Watch,Apparel,South,8,113263
12-10-2024 22:39,Phone,Apparel,East,10,257071
15-11-2024 16:26,Phone,Apparel,North,17,436949
28-02-2024 06:47,Shoes,Apparel,South,7,15897
26-02-2024 23:49,Shoes,Electronics,West,18,49154
14-04-2024 00:04,Shoes,Apparel,West,15,35932
12-10-2024 05:51,Phone,Electronics,West,14,487417
18-02-2024 02:17,Shoes,Apparel,South,8,18041
19-02-2024 00:32,Laptop,Apparel,East,5,202836
20-07-2024 11:48,Shoes,Apparel,South,7,16132
26-04-2024 07:13,Phone,Apparel,North,9,300010
05-06-2024 10:52,Shoes,Apparel,East,17,47782
19-08-2024 13:39,Watch,Apparel,South,7,85113
26-11-2024 23:28,Phone,Apparel,East,19,472849
02-09-2024 14:27,Phone,Apparel,North,7,203241
01-08-2024 08:12,Shoes,Electronics,South,16,39673
16-09-2024 22:53,Shoes,Apparel,West,1,2777
27-02-2024 19:58,Phone,Electronics,North,14,408637
15-01-2024 13:12,Phone,Apparel,South,6,215377
13-06-2024 17:15,Watch,Apparel,North,2,21664
24-12-2024 07:56,Watch,Apparel,North,8,111581
10-03-2024 10:54,Watch,Electronics,South,4,51650
21-01-2024 20:18,Shoes,Apparel,South,4,11165
13-02-2024 11:19,Watch,Apparel,South,6,79043
23-04-2024 04:15,Phone,Apparel,North,2,70871
20-11-2024 10:17,Watch,Apparel,North,9,92399
02-11-2024 15:29,Watch,Electronics,North,7,81922
06-04-2024 05:32,Shoes,Electronics,South,3,8012
18-11-2024 23:06,Watch,Apparel,North,9,96435
28-10-2024 14:22,Shoes,Electronics,West,19,55498
20-11-2024 17:20,Shoes,Apparel,West,8,17576
29-08-2024 22:37,Shoes,Apparel,South,18,47124
29-10-2024 07:01,Phone,Apparel,South,18,618563
13-07-2024 11:43,Watch,Apparel,North,5,68899
18-01-2024 01:20,Laptop,Apparel,South,5,256363
10-04-2024 21:42,Phone,Apparel,East,15,489238
16-01-2024 02:56,Laptop,Apparel,North,1,53657
23-09-2024 06:44,Phone,Apparel,North,5,121788
09-11-2024 10:56,Laptop,Apparel,North,4,145884
06-11-2024 05:11,Watch,Apparel,South,1,12808
30-04-2024 00:04,Watch,Apparel,North,3,32358
03-01-2024 11:50,Phone,Apparel,West,15,436277
13-09-2024 16:12,Phone,Apparel,West,14,364423
23-05-2024 00:23,Shoes,Apparel,West,15,41456
19-04-2024 16:10,Shoes,Apparel,West,3,7796
08-11-2024 21:24,Shoes,Apparel,North,19,45036
12-02-2024 07:42,Phone,Apparel,West,10,333132
10-06-2024 12:44,Laptop,Apparel,North,2,86130
23-01-2024 21:45,Shoes,Electronics,South,10,28861
26-04-2024 14:06,Laptop,Apparel,East,3,128443
04-07-2024 10:47,Shoes,Apparel,West,1,2152
14-07-2024 15:45,Shoes,Apparel,West,18,36319
08-06-2024 06:30,Watch,Electronics,South,8,110718
08-12-2024 11:36,Laptop,Apparel,East,5,190942
14-09-2024 17:07,Phone,Apparel,North,14,470636
06-02-2024 10:52,Shoes,Apparel,East,14,38208
20-03-2024 11:58,Watch,Apparel,West,7,74273
09-05-2024 07:27,Laptop,Apparel,North,2,90401
16-06-2024 10:42,Watch,Electronics,South,7,76500
19-03-2024 03:15,Phone,Apparel,North,18,549471
05-04-2024 01:14,Phone,Apparel,North,12,403248
05-11-2024 00:00,Phone,Apparel,West,7,196039
29-12-2024 00:33,Laptop,Apparel,West,1,44972
04-10-2024 13:00,Watch,Electronics,South,7,90514
19-12-2024 16:27,Phone,Apparel,West,2,63140
24-12-2024 16:55,Watch,Apparel,West,2,20007
20-04-2024 06:13,Laptop,Apparel,North,5,227553
05-01-2024 17:47,Watch,Apparel,West,1,13205
29-02-2024 12:10,Shoes,Apparel,East,18,41961
30-11-2024 06:20,Phone,Apparel,West,18,598813
10-06-2024 18:15,Laptop,Apparel,North,5,251353
06-06-2024 23:27,Laptop,Apparel,South,1,39029
01-09-2024 21:46,Phone,Apparel,West,16,407859
16-04-2024 06:34,Phone,Apparel,South,13,364381
14-06-2024 16:25,Shoes,Apparel,West,19,52950
25-09-2024 03:36,Shoes,Apparel,North,15,35795
04-01-2024 23:56,Phone,Apparel,West,16,497258
20-02-2024 18:06,Laptop,Apparel,North,2,83035
01-02-2024 13:32,Phone,Apparel,East,4,99761
30-03-2024 23:06,Shoes,Apparel,North,8,23546
02-10-2024 18:45,Watch,Apparel,East,9,96118
02-01-2024 10:54,Phone,Apparel,West,19,505057
26-12-2024 15:26,Watch,Electronics,East,6,58107
29-09-2024 22:59,Phone,Apparel,South,2,69302
13-11-2024 13:30,Watch,Apparel,West,1,11519
01-09-2024 17:22,Shoes,Apparel,South,17,49873
23-01-2024 00:36,Shoes,Apparel,North,1,2820
15-03-2024 07:11,Shoes,Apparel,South,2,4809
17-04-2024 06:48,Laptop,Apparel,East,4,188646
17-03-2024 03:26,Phone,Apparel,East,13,385158
03-12-2024 15:56,Watch,Apparel,West,1,14176
07-04-2024 07:10,Shoes,Apparel,South,15,30439
19-10-2024 12:40,Watch,Apparel,South,1,12258
23-12-2024 18:29,Phone,Apparel,South,3,97379
22-03-2024 10:03,Shoes,Apparel,North,4,11245
04-10-2024 18:29,Shoes,Apparel,North,19,52470
29-10-2024 13:48,Shoes,Apparel,North,9,19842
28-03-2024 07:54,Laptop,Apparel,West,5,211505
18-10-2024 08:29,Watch,Apparel,North,9,90419
21-01-2024 23:01,Shoes,Apparel,West,4,10054
08-03-2024 09:42,Shoes,Apparel,East,13,34743
28-04-2024 04:48,Shoes,Apparel,West,15,30438
05-11-2024 15:18,Phone,Electronics,West,19,679454
15-02-2024 18:35,Shoes,Apparel,East,12,28571
04-06-2024 23:40,Shoes,Apparel,South,14,41284
26-12-2024 19:31,Shoes,Apparel,South,8,18861
18-10-2024 11:58,Shoes,Electronics,South,2,4729
10-09-2024 06:18,Laptop,Apparel,South,4,208345
22-11-2024 02:53,Shoes,Apparel,South,4,8460
05-10-2024 10:00,Shoes,Apparel,North,17,35807
02-10-2024 21:02,Laptop,Apparel,South,4,155085
12-03-2024 02:39,Watch,Apparel,North,2,21771
10-02-2024 07:37,Shoes,Electronics,South,13,38453
06-06-2024 17:51,Laptop,Apparel,South,2,78209
19-12-2024 19:01,Laptop,Apparel,South,3,160018
29-09-2024 00:03,Laptop,Apparel,North,5,232852
09-08-2024 14:33,Watch,Apparel,East,2,23631
17-10-2024 17:32,Phone,Electronics,North,15,525825
08-01-2024 14:01,Laptop,Apparel,South,3,134892
24-09-2024 23:28,Laptop,Apparel,South,5,240885
02-03-2024 19:36,Watch,Apparel,North,4,41519
18-09-2024 09:44,Watch,Apparel,West,8,93621
22-02-2024 16:15,Laptop,Apparel,North,4,162004
27-12-2024 11:17,Laptop,Apparel,East,3,156310
20-04-2024 01:41,Phone,Apparel,South,10,297168
07-04-2024 11:20,Shoes,Apparel,West,5,12800
19-10-2024 04:46,Shoes,Apparel,North,19,43106
08-07-2024 02:54,Phone,Electronics,West,8,270517
10-02-2024 10:18,Watch,Apparel,East,3,40236
23-07-2024 10:28,Shoes,Electronics,South,17,44983
20-07-2024 17:23,Watch,Apparel,North,3,31492
10-03-2024 18:17,Shoes,Apparel,West,18,50852
29-04-2024 19:33,Shoes,Electronics,North,2,5262
12-01-2024 06:13,Laptop,Apparel,West,5,184637
29-08-2024 05:37,Watch,Apparel,North,2,28488
28-11-2024 02:27,Watch,Apparel,North,2,25340
09-06-2024 19:08,Laptop,Apparel,South,2,97970
03-12-2024 03:01,Watch,Apparel,South,1,10469
13-09-2024 14:03,Phone,Apparel,East,2,65752
18-05-2024 14:22,Phone,Electronics,South,6,194542
23-09-2024 06:32,Phone,Electronics,South,13,330355
14-08-2024 02:05,Laptop,Apparel,South,4,170107
17-01-2024 06:51,Watch,Apparel,South,5,55757
12-11-2024 20:56,Shoes,Apparel,South,8,17002
27-07-2024 23:44,Laptop,Apparel,South,1,43598
24-05-2024 13:54,Watch,Apparel,East,6,78904
10-11-2024 14:48,Laptop,Apparel,West,5,245572
06-11-2024 22:03,Phone,Apparel,North,14,429417
24-11-2024 20:47,Shoes,Apparel,West,12,34165
26-02-2024 10:39,Shoes,Apparel,West,5,11131
21-12-2024 00:43,Watch,Apparel,East,7,97369
06-06-2024 11:07,Laptop,Apparel,South,4,163797
30-07-2024 01:13,Shoes,Apparel,South,17,47929
19-04-2024 15:18,Phone,Apparel,West,4,127208
13-07-2024 06:07,Laptop,Apparel,North,1,42144
11-06-2024 18:32,Phone,Apparel,East,4,138805
07-10-2024 19:27,Watch,Apparel,North,9,107149
13-09-2024 22:15,Phone,Apparel,West,10,292856
25-12-2024 11:04,Shoes,Apparel,South,13,37824
02-08-2024 05:50,Phone,Electronics,North,11,272934
12-12-2024 16:18,Shoes,Apparel,East,9,21825
01-02-2024 17:44,Watch,Apparel,East,7,70092
09-09-2024 01:50,Watch,Apparel,North,7,80668
08-08-2024 11:35,Watch,Apparel,South,4,38922
01-07-2024 11:09,Shoes,Apparel,South,9,21662
21-01-2024 03:05,Watch,Apparel,North,7,80985
28-08-2024 11:47,Laptop,Apparel,South,1,52216
27-10-2024 14:52,Phone,Apparel,North,18,608300
21-05-2024 03:39,Phone,Apparel,South,4,139725
09-07-2024 20:13,Phone,Apparel,North,13,335052
28-03-2024 02:13,Watch,Apparel,South,6,65189
27-07-2024 22:52,Shoes,Apparel,West,11,28965
24-08-2024 10:53,Phone,Apparel,North,14,354040
17-11-2024 14:54,Shoes,Apparel,West,2,4672
17-01-2024 11:45,Watch,Apparel,North,6,70238
11-07-2024 15:06,Phone,Apparel,West,2,51132
01-12-2024 02:47,Laptop,Apparel,South,5,185578
06-05-2024 11:20,Phone,Apparel,West,10,310432
23-10-2024 17:16,Shoes,Apparel,North,8,19109
27-05-2024 14:10,Laptop,Apparel,East,5,255665
07-06-2024 07:24,Laptop,Apparel,West,5,185099
04-12-2024 19:17,Watch,Apparel,West,9,113570
05-09-2024 01:21,Laptop,Apparel,South,5,212197
11-05-2024 09:57,Shoes,Apparel,East,13,37666
22-07-2024 02:39,Shoes,Apparel,South,16,40677
12-03-2024 02:25,Shoes,Apparel,South,8,23457
03-09-2024 14:25,Shoes,Apparel,West,5,13295
05-08-2024 01:31,Watch,Apparel,East,3,32636
31-08-2024 22:17,Shoes,Apparel,West,15,40332
04-01-2024 14:22,Phone,Apparel,South,3,103378
08-05-2024 09:48,Phone,Apparel,East,10,248725
07-08-2024 04:30,Phone,Apparel,South,15,389398
27-11-2024 09:26,Phone,Electronics,East,5,170145
19-07-2024 04:21,Shoes,Apparel,West,10,20109
03-10-2024 21:09,Phone,Apparel,West,12,326826
24-04-2024 17:35,Shoes,Apparel,North,13,26361
02-05-2024 13:49,Shoes,Apparel,West,13,33038
12-06-2024 00:58,Phone,Apparel,West,18,432957
11-06-2024 23:47,Shoes,Apparel,South,14,30487
27-07-2024 21:18,Shoes,Apparel,North,1,2928
09-03-2024 16:12,Phone,Apparel,West,18,612923
02-12-2024 22:32,Laptop,Apparel,South,4,215749
25-05-2024 05:06,Shoes,Apparel,North,16,34434
31-12-2024 12:31,Laptop,Apparel,North,4,145270
06-12-2024 18:02,Shoes,Apparel,East,5,10854
24-09-2024 11:19,Shoes,Apparel,West,19,38970
15-07-2024 00:01,Phone,Apparel,West,9,265736
26-01-2024 21:30,Shoes,Apparel,South,12,28135
02-04-2024 04:58,Watch,Apparel,North,3,31517
18-01-2024 08:56,Shoes,Apparel,West,10,24892
15-07-2024 06:45,Phone,Apparel,East,10,282336
09-04-2024 02:07,Phone,Apparel,West,17,519570
30-10-2024 00:23,Watch,Apparel,North,9,124542
24-03-2024 01:00,Shoes,Apparel,North,1,2782
06-05-2024 21:41,Shoes,Apparel,East,12,25323
17-04-2024 03:37,Phone,Electronics,North,16,415720
16-05-2024 05:03,Watch,Apparel,South,4,40207
04-10-2024 03:20,Shoes,Apparel,East,17,48037
30-06-2024 11:03,Watch,Apparel,West,8,88764
13-06-2024 10:09,Watch,Apparel,South,5,70264
18-06-2024 11:29,Shoes,Apparel,South,1,2870
19-12-2024 21:37,Shoes,Apparel,South,18,44980
08-09-2024 12:22,Laptop,Apparel,North,2,76136
22-06-2024 07:30,Phone,Electronics,West,9,315469
05-09-2024 07:35,Phone,Apparel,North,5,130596
26-09-2024 14:53,Watch,Electronics,North,7,96697
15-01-2024 03:28,Shoes,Apparel,West,3,6331
17-11-2024 05:42,Watch,Apparel,West,1,12679
30-10-2024 07:20,Watch,Apparel,West,3,33797
20-06-2024 09:50,Laptop,Apparel,North,2,73266
04-08-2024 14:14,Watch,Apparel,West,5,71862
02-03-2024 11:36,Phone,Apparel,North,7,221972
19-02-2024 19:40,Laptop,Apparel,North,5,228251
19-02-2024 12:09,Shoes,Apparel,East,17,47469
11-08-2024 21:26,Watch,Electronics,West,1,12979
02-11-2024 12:35,Watch,Electronics,North,5,70052
25-03-2024 03:09,Shoes,Apparel,West,7,14900
03-12-2024 10:21,Phone,Apparel,West,11,283654
16-10-2024 12:13,Phone,Apparel,North,9,294002
16-04-2024 05:27,Shoes,Apparel,South,1,2307
30-10-2024 12:35,Shoes,Apparel,East,19,56527
17-04-2024 09:18,Shoes,Apparel,East,7,19718
04-08-2024 09:34,Shoes,Apparel,West,17,41605
11-07-2024 04:10,Shoes,Electronics,South,17,38633
13-06-2024 18:01,Phone,Apparel,South,1,33594
22-03-2024 13:02,Watch,Apparel,East,5,54280
14-12-2024 13:14,Phone,Apparel,East,14,415942
24-10-2024 08:31,Laptop,Apparel,East,3,138229
22-08-2024 16:23,Watch,Apparel,East,3,40211
19-01-2024 20:09,Shoes,Electronics,West,1,2019
03-08-2024 07:04,Shoes,Apparel,North,19,44459
15-07-2024 02:05,Watch,Apparel,North,6,85580
22-06-2024 14:26,Watch,Apparel,North,3,31397
02-08-2024 15:58,Phone,Apparel,West,7,190703
20-04-2024 03:27,Phone,Electronics,North,18,518651
22-12-2024 15:17,Laptop,Apparel,North,4,188237
01-05-2024 01:47,Phone,Apparel,South,4,129486
02-10-2024 05:40,Watch,Apparel,West,6,70145
07-04-2024 13:21,Phone,Apparel,South,3,107277
16-11-2024 14:24,Phone,Apparel,East,11,364285
18-08-2024 10:17,Shoes,Electronics,North,1,2099
09-01-2024 09:04,Shoes,Apparel,South,9,25652
19-08-2024 13:01,Laptop,Apparel,West,1,46571
19-11-2024 08:39,Phone,Apparel,North,3,74203
15-10-2024 04:03,Laptop,Apparel,East,4,212037
24-05-2024 18:26,Shoes,Apparel,North,9,19890
04-07-2024 23:27,Laptop,Apparel,South,1,39902
21-10-2024 04:06,Phone,Apparel,South,15,374291
07-01-2024 00:45,Laptop,Apparel,East,4,180076
03-01-2024 16:27,Shoes,Apparel,South,4,10971
26-09-2024 11:44,Watch,Apparel,South,4,54028
25-11-2024 23:20,Shoes,Electronics,South,12,29978
24-08-2024 09:30,Shoes,Apparel,East,10,24958
21-09-2024 01:53,Watch,Apparel,North,3,29098
10-06-2024 22:39,Shoes,Electronics,North,13,26946
25-02-2024 02:24,Shoes,Electronics,East,6,16120
24-07-2024 23:28,Shoes,Electronics,North,19,40846
08-08-2024 20:20,Phone,Apparel,North,7,188237
01-05-2024 12:52,Phone,Apparel,South,19,538818
21-01-2024 06:26,Watch,Apparel,North,1,10116
21-06-2024 15:51,Phone,Apparel,South,11,335351
05-02-2024 09:00,Watch,Apparel,West,1,9791
07-02-2024 17:13,Shoes,Apparel,West,2,4502
04-11-2024 19:13,Laptop,Apparel,East,4,182372
04-01-2024 03:09,Phone,Apparel,North,3,79772
06-10-2024 23:00,Watch,Apparel,East,6,77556
01-07-2024 15:01,Shoes,Apparel,South,12,25680
30-10-2024 08:11,Watch,Apparel,North,6,61767
13-06-2024 05:09,Laptop,Apparel,North,3,146333
13-03-2024 17:40,Phone,Apparel,North,7,194474
25-07-2024 09:17,Laptop,Apparel,West,2,74238
02-01-2024 04:57,Shoes,Apparel,South,10,29462
13-03-2024 05:03,Laptop,Apparel,North,2,89253
17-12-2024 12:55,Shoes,Apparel,North,13,33999
22-12-2024 23:24,Watch,Electronics,South,4,41148
21-03-2024 18:38,Watch,Apparel,West,9,96728
27-02-2024 10:56,Laptop,Apparel,South,2,88107
19-08-2024 21:15,Phone,Apparel,North,6,190339
31-03-2024 17:52,Laptop,Apparel,West,1,44928
16-04-2024 02:10,Phone,Electronics,South,14,373826
01-06-2024 02:02,Watch,Apparel,East,3,32785
20-11-2024 01:40,Watch,Apparel,East,5,62635
20-08-2024 13:58,Phone,Apparel,South,7,236952
10-08-2024 10:31,Laptop,Apparel,South,4,167756
11-02-2024 07:18,Watch,Electronics,South,1,10450
21-08-2024 15:19,Watch,Apparel,South,4,57002
07-12-2024 08:57,Shoes,Electronics,North,14,38755
11-09-2024 22:02,Watch,Electronics,South,9,129383
22-08-2024 13:49,Shoes,Apparel,South,10,26201
29-06-2024 17:37,Shoes,Electronics,East,7,17007
18-09-2024 19:36,Phone,Apparel,West,18,588265
10-06-2024 00:39,Shoes,Electronics,North,3,6315
08-09-2024 09:01,Watch,Apparel,West,6,75113
08-07-2024 07:46,Phone,Apparel,North,17,493866
15-02-2024 14:56,Watch,Apparel,West,1,12510
06-07-2024 15:27,Shoes,Apparel,South,2,4155
20-07-2024 06:01,Shoes,Apparel,South,1,2343
30-04-2024 15:06,Watch,Apparel,North,8,107464
14-01-2024 11:19,Phone,Apparel,South,7,203019
13-11-2024 00:17,Shoes,Apparel,North,1,2614
07-01-2024 12:45,Phone,Apparel,East,14,486043
29-01-2024 16:42,Shoes,Apparel,North,7,20288
10-06-2024 17:18,Watch,Apparel,South,8,81837
05-01-2024 00:29,Phone,Apparel,North,17,460468
15-08-2024 15:28,Watch,Apparel,West,5,48475
12-01-2024 21:44,Shoes,Apparel,West,7,14565
07-10-2024 05:02,Watch,Apparel,North,1,14062
21-08-2024 22:55,Phone,Apparel,West,3,98492
01-10-2024 06:40,Phone,Apparel,South,10,331348
13-02-2024 02:32,Watch,Apparel,West,8,90572
23-09-2024 20:47,Shoes,Apparel,North,17,50810
14-03-2024 13:56,Phone,Apparel,North,9,218348
31-07-2024 17:54,Watch,Electronics,South,7,75959
17-04-2024 17:08,Shoes,Electronics,West,11,27082
08-03-2024 07:45,Phone,Apparel,North,19,547717
20-09-2024 03:21,Shoes,Apparel,East,3,6988
02-08-2024 02:14,Shoes,Apparel,West,2,5278
12-01-2024 04:22,Watch,Apparel,South,4,46638
23-03-2024 00:26,Watch,Apparel,South,9,92817
27-02-2024 10:22,Phone,Electronics,North,12,394696
22-05-2024 22:01,Phone,Apparel,South,5,159626
30-03-2024 11:25,Phone,Apparel,North,7,218760
24-11-2024 11:24,Shoes,Apparel,North,12,31731
23-03-2024 15:04,Shoes,Apparel,North,19,42653
10-04-2024 08:01,Phone,Apparel,South,7,230021
15-02-2024 23:56,Shoes,Apparel,North,15,31320
03-01-2024 14:41,Phone,Apparel,East,12,391497
03-03-2024 02:02,Watch,Apparel,South,8,110183
24-03-2024 06:58,Shoes,Electronics,South,7,14868
23-08-2024 03:35,Shoes,Apparel,North,7,15602
01-09-2024 03:46,Phone,Apparel,West,9,257881
14-02-2024 06:48,Watch,Apparel,West,9,89585
11-07-2024 21:15,Phone,Apparel,West,9,255325
16-05-2024 20:02,Watch,Electronics,South,7,92394
25-05-2024 03:43,Shoes,Apparel,West,11,32548
03-04-2024 22:18,Phone,Apparel,West,12,306871
26-10-2024 04:54,Shoes,Apparel,South,17,34145
28-04-2024 15:29,Shoes,Apparel,South,14,28831
05-09-2024 18:59,Shoes,Apparel,West,2,5412
20-04-2024 09:11,Shoes,Electronics,North,11,26156
19-02-2024 11:52,Laptop,Apparel,West,4,190284
19-09-2024 05:26,Shoes,Apparel,West,8,20083
22-06-2024 04:12,Shoes,Apparel,North,9,21036
21-01-2024 01:03,Shoes,Apparel,South,5,10275
26-04-2024 03:09,Watch,Apparel,West,9,122444
28-12-2024 22:56,Shoes,Apparel,North,2,5041
12-05-2024 05:48,Laptop,Apparel,East,3,129360
12-06-2024 16:51,Watch,Apparel,North,2,20111
28-01-2024 16:16,Shoes,Apparel,East,17,39426
10-08-2024 20:41,Phone,Apparel,South,16,504696
08-10-2024 12:41,Phone,Electronics,West,16,532312
25-05-2024 02:25,Phone,Apparel,South,12,306245
20-01-2024 07:59,Shoes,Apparel,West,18,52065
31-07-2024 09:42,Shoes,Apparel,North,9,19635
08-01-2024 06:07,Watch,Electronics,North,5,52428
27-02-2024 11:28,Laptop,Apparel,East,4,208154
02-12-2024 02:58,Phone,Electronics,North,19,506672
23-12-2024 16:41,Watch,Apparel,West,2,21247
25-08-2024 01:14,Watch,Apparel,North,9,115040
10-03-2024 20:51,Phone,Apparel,West,11,266520
06-12-2024 10:54,Shoes,Apparel,South,4,8031
26-01-2024 14:20,Shoes,Apparel,West,10,27258
18-01-2024 04:20,Laptop,Apparel,West,1,37144
19-02-2024 19:29,Shoes,Apparel,North,17,38364
24-08-2024 07:28,Phone,Apparel,South,10,339017
07-07-2024 20:14,Watch,Apparel,South,6,76529
04-03-2024 10:42,Shoes,Apparel,South,16,41312
03-06-2024 17:58,Watch,Apparel,East,6,77854
26-03-2024 04:07,Shoes,Apparel,East,15,43503
19-08-2024 14:11,Watch,Electronics,West,7,67764
20-06-2024 14:34,Shoes,Electronics,North,11,32441
31-12-2024 15:21,Shoes,Apparel,North,4,8049
30-06-2024 00:27,Watch,Apparel,East,6,62655
17-10-2024 03:57,Watch,Apparel,West,4,45311
04-01-2024 05:45,Shoes,Apparel,East,13,32608
02-02-2024 05:58,Watch,Apparel,North,1,9796
22-10-2024 19:14,Shoes,Apparel,North,7,16176
12-12-2024 15:22,Watch,Apparel,South,5,64252
14-10-2024 15:48,Phone,Electronics,North,14,406137
11-05-2024 05:22,Watch,Apparel,East,4,47687
19-02-2024 06:19,Shoes,Electronics,North,18,36045
21-12-2024 12:37,Phone,Apparel,North,3,82544
07-09-2024 19:40,Watch,Apparel,West,4,46989
29-05-2024 04:39,Watch,Apparel,North,6,85033
12-10-2024 14:41,Phone,Apparel,East,19,625412
06-02-2024 15:37,Shoes,Apparel,North,5,12599
02-05-2024 20:59,Watch,Apparel,North,5,64390
28-03-2024 11:20,Shoes,Apparel,North,17,35401
21-09-2024 05:52,Laptop,Apparel,East,5,239014
16-03-2024 03:56,Watch,Apparel,East,5,56056
06-10-2024 02:55,Shoes,Apparel,South,10,23234
18-03-2024 11:19,Laptop,Apparel,South,5,226093
25-09-2024 00:44,Watch,Apparel,East,7,89702
18-09-2024 16:19,Shoes,Apparel,South,2,5527
29-12-2024 23:15,Laptop,Apparel,South,3,126120
03-03-2024 06:16,Phone,Apparel,South,18,575998
05-02-2024 07:38,Shoes,Apparel,West,8,22474
08-10-2024 02:47,Shoes,Apparel,North,6,12581
25-09-2024 09:35,Phone,Apparel,West,4,130019
13-10-2024 09:42,Laptop,Apparel,South,5,212897
19-12-2024 13:03,Shoes,Apparel,West,6,14614
08-07-2024 20:33,Shoes,Apparel,West,12,32736
08-01-2024 15:48,Laptop,Apparel,East,4,162862
21-06-2024 14:38,Laptop,Apparel,South,1,41583
12-06-2024 06:29,Laptop,Apparel,North,5,191148
08-12-2024 01:14,Shoes,Apparel,South,2,5184
04-09-2024 15:26,Laptop,Apparel,West,4,151788
15-04-2024 21:28,Phone,Apparel,South,17,527958
02-10-2024 08:32,Shoes,Apparel,East,16,46118
12-02-2024 03:56,Shoes,Electronics,West,8,23346
23-08-2024 22:58,Shoes,Electronics,North,3,6868
24-09-2024 13:52,Shoes,Apparel,East,3,6649
27-05-2024 17:08,Watch,Apparel,South,3,37830
06-07-2024 15:02,Phone,Apparel,South,12,371772
29-05-2024 14:40,Shoes,Apparel,North,10,23313
31-10-2024 07:11,Watch,Apparel,West,2,28272
11-06-2024 01:40,Shoes,Apparel,East,15,44781
30-04-2024 20:33,Shoes,Apparel,West,16,36146
27-04-2024 07:03,Watch,Apparel,East,6,69826
25-03-2024 00:21,Shoes,Apparel,West,12,32617
17-05-2024 09:39,Phone,Electronics,East,4,142977
25-04-2024 09:40,Phone,Apparel,East,5,161376
15-09-2024 09:25,Shoes,Apparel,West,13,36323
02-04-2024 16:42,Laptop,Apparel,West,2,106267
08-04-2024 14:47,Shoes,Apparel,South,14,36599
15-04-2024 14:52,Shoes,Apparel,South,4,11459
09-06-2024 15:43,Phone,Apparel,West,3,89322
17-04-2024 09:14,Watch,Apparel,West,8,106646
15-02-2024 03:13,Shoes,Apparel,West,15,37984
